#Wed Oct 26 18:34:52 BST 2016
bacilysin;1;520052993,=
back;15;16320441,520166163,711998643,714666879,714625936,119237250,19403714,715482089,520010690,919711774,620363190,420181796,=
backbon;20;519374358,115551104,19423917,520091672,218850316,519663475,519137603,520048169,519307172,519423917,519128968,519924838,519581575,=
backfat;4;19749018,19574567,519648502,=
background;40;615919414,219618839,417679462,219332052,219033156,520077492,12380849,420022023,219687126,520217236,12033698,320105026,111908348,918657113,120008254,419923096,719856712,119405820,19846668,620117845,19118400,116350923,219834749,517134970,420146018,16870569,719331658,418641310,320158267,520000401,718845419,320142119,68489312,718050747,61549842,420204721,520010496,=
bacon;1;17333633,=
bacteri;56;19648488,519151092,919352651,519305403,519748470,519948720,69768294,919711774,319948801,610389300,519307172,918657113,320044937,519826919,320385092,19907505,519648025,116913366,219109675,119861313,320141757,519109277,218817191,320158267,120001225,19233802,919653348,520207156,519746945,320078127,420134197,=
bacteria;36;520034620,519381488,919211520,520331795,718708165,319948801,519307172,519420716,320044937,219200331,19907505,519648025,116913366,219609521,519662485,917624668,519109277,219120802,19233802,919235514,520401589,220148520,519746945,218850096,219232490,520010690,=
bacteriabackground;1;320044937,=
bactericid;1;519252313,=
bacteriocin;3;519501421,=
bacteriolog;1;118812052,=
bacteriophag;1;118952502,=
bacterium;7;19329623,519542229,319948801,219401227,19605714,320064527,=
bacteroid;3;918643938,=
bad;1;518951003,=
baff;2;720003822,=
bag3;10;320018251,=
bag5;7;320223214,=
bag;9;19846668,19188866,320018251,320223214,19620677,=
baisakhi;1;218947901,=
bait;1;320018251,=
bak;1;519735078,=
bake;2;518460483,518689552,=
bakeri;1;218951774,=
bal;1;918226482,=
balaena;1;82288201,=
balanc;43;19301095,19574568,19648488,29871489,68452627,417440230,215772501,19700710,519624237,19523452,810694346,219160843,419615391,519271319,320063989,119494329,418165573,19923609,111885318,714508984,19500999,419502771,418004127,23716831,22116072,21329852,416636975,517546469,26391788,=
bale;2;19233802,=
baleag;3;19233802,=
balf;1;918226482,=
ball;1;220026516,=
balloon;2;416473331,812566978,=
banc;1;37456744,=
band;10;88575398,218947901,22841870,519374358,219320452,918024144,718789071,519533757,20092318,=
bank;3;419882499,616042064,519819538,=
bankstorag;1;419882499,=
bar;1;17548286,=
barbara;1;12658120,=
barbiturateanaesthet;1;22894873,=
bare;2;810192543,67604433,=
barium;2;818060944,918661835,=
bark;2;119709327,420423713,=
barley;3;519557521,=
barorecept;1;83359295,=
baroreceptor;4;83359295,87843046,=
barrier;25;520170117,21410435,119494329,519572624,15063919,19421988,612858248,612457363,83378254,18159779,620169774,610423320,519795168,27072518,620138122,=
barrow;9;19395509,19820045,19403708,19717784,20023126,20042552,19286827,=
basal;98;20042552,82353378,918817878,419996571,519356643,23740274,517008073,916421891,418378864,419219294,420172968,19820045,517526653,19854984,19923609,419503019,519639112,19144214,89733346,19762834,418684212,420219855,23700653,420393161,83359295,19700710,417993249,520471368,519541927,22412806,21647518,519932453,418000306,420144979,320135752,22430346,420045034,520097509,119861313,20023126,26467834,22500029,417977474,917624668,519109277,23020336,519802891,420016376,418974603,26434791,417597596,518802197,417420440,416636975,419883899,22964643,=
base;177;519925756,420133384,19574568,219110411,519151092,519884027,19286827,117138410,712194657,520166163,719897339,712528493,520166166,120008254,519525100,219160843,719171521,918640604,919723248,19846668,519263451,15077839,320158267,89408869,19643160,87551746,15486682,18339113,919494030,320518490,16320441,19323748,620163763,519555249,620109233,118721115,519533757,27158228,518781351,219811926,520471368,519305404,119224139,520049582,912025102,19904637,15376830,219963209,218793820,519646894,620345765,818423447,320080715,34714227,19729231,919232430,420410472,519926165,620159132,319947384,12638636,19620677,718789543,712382470,119909461,19329623,918652339,712134400,620166277,219182438,811103520,419883899,26391788,919093431,519785604,19457623,418074473,417394532,919664469,117106035,19655328,82134889,119341200,420041369,19691964,519331431,19403708,519908203,718729292,18557829,418541906,620117845,712227291,517134970,519849812,519714641,19581057,519456859,219348159,519378778,320085435,519824459,520401589,12133128,19528600,219444390,19717784,519592269,719675997,69728927,918161920,620154440,8445249,420156622,81938724,519812913,219687126,519295036,116737061,19115761,82260532,519362851,519932453,19115770,319943882,519735078,34687984,420515577,712085402,519234585,112785491,719593224,220188915,917624668,519479323,26742134,120001225,19966174,519822347,610302355,320154092,19605714,17458422,719278370,520415739,=
baselin;98;116127467,15063909,15834227,918655554,88736713,520232583,19903658,17986708,419996571,918568789,19207347,520166166,89721025,718789071,19446963,419615391,417940215,418378864,517536124,519675101,16269916,519720797,19581057,112598553,12133128,620308682,89655790,320229679,19603474,516983146,81977433,16988095,88942579,12133127,18339113,15957682,15946805,417993249,420398019,416757126,620137632,319940166,718674829,420190160,719208451,517275274,16538654,419212441,14756617,519234585,418641310,420378721,420016376,418004127,18037604,416636975,719382301,28853830,520415739,=
basement;1;82288201,=
basestack;1;320080715,=
basi;76;19574568,417679462,419882499,517542608,320033434,16856072,19528608,519663475,118602399,320351242,919459294,519185508,320361728,620232802,20308399,519429716,320028084,19439631,519263451,112356251,15222595,89750007,26255807,19233802,68097343,219345571,20166661,19820054,119243169,720380108,520010690,218845238,20184306,19323748,719530912,420534995,19648488,720128042,119728741,620184893,519804593,218951774,88821022,418033206,719390908,320080715,119047674,82095105,420410472,918024144,88623791,19625420,15747224,918771242,319947384,112785491,620112794,519362200,87529927,519802891,918652339,417597596,12915517,519090571,620467334,219902949,=
basic;27;19323748,520034620,416962713,34813947,519088442,319947384,519456859,620117176,418695514,320158267,715130066,115520240,19643160,111922015,19924293,320050186,518689552,36040511,519746945,420184944,420021365,218845238,117539228,520415739,=
basil;5;812185224,816716612,=
basilar;1;812185224,=
basin;1;19605714,=
basl;1;37456744,=
basolater;12;21647518,26306052,22458353,119327339,22430346,=
basophil;1;720035096,=
bass;2;520049582,=
bassrapid;1;520049582,=
bat;1;417702843,=
bateman;1;320382158,=
bath;14;22412453,26097738,89321863,23740274,87653653,23194173,23717348,22440315,26255807,23020336,=
bathtolumen;2;23717348,22440315,=
batteri;4;517667849,20075281,719593224,620196488,=
battl;1;716264316,=
baudoinia;5;218951774,=
bax;8;519734890,220090911,919429375,918686097,519524035,519723055,519723085,919462688,=
bayesian;1;219687126,=
baziliksimab;2;616042064,=
bb568;2;519307172,=
bbb;10;520170117,21410435,620138122,=
bbbshuttl;1;520170117,=
bbmec;1;520170117,=
bcaa;13;520217236,19717769,20049071,19738034,=
bcaafre;1;520217236,=
bcc;5;519639112,519356643,519932453,=
bce;3;517227589,=
bcell;6;719699528,=
bcgr;2;719856712,=
bche;3;119442822,=
bcl2;9;220090911,918686097,519723055,919148542,320125064,918924264,919462688,=
bclgl;6;719524489,=
bclxl;5;519524035,919148542,320125064,616547248,=
bcrp;2;620138122,=
bd5;4;320223214,=
bda;1;117099661,=
bdepend;1;62458093,=
bdnacetyl;1;918433541,=
bdnf;2;519641487,=
bdort;2;919711774,=
be;3;919211520,219185835,519588182,=
bead;5;615316366,19920778,719720064,719298776,69728927,=
beadbas;1;620381883,=
beagl;3;68959868,811134655,=
beam;2;20184306,520065709,=
bean;15;218947901,19820045,=
bear;25;615919414,62953092,68525521,219195028,119226143,61465774,620428114,62449750,67551976,620170712,62031261,918686097,88821022,19924293,519908203,918222669,916421891,68787463,61412758,=
bearer;1;519733160,=
becam;15;615385800,519555249,719411782,620109233,319925786,917593820,23717348,19574567,19115763,81682351,719324914,612457363,620227395,119928691,20166661,=
beckman;1;320139897,=
beclometason;1;719279359,=
becom;36;712426806,615919414,16320441,620188146,218828806,612792521,720346237,520230992,519618861,519624237,19115765,319940166,111908348,19446963,114959879,620055380,19115777,320059376,417002930,719227188,112785491,620112794,519662485,519694805,519456859,519321563,26255807,320308583,27111663,26316581,715714013,23716831,31046304,615331543,519090571,119039079,=
bed;19;87529927,88829179,82544282,19692493,88655258,89493495,89687003,81330188,83250067,815376286,811103520,812406343,87653653,=
bedbas;1;83250067,=
bedrest;1;22727094,=
bedthi;1;88655258,=
bedtim;1;217021585,=
beef;2;19574568,19648488,=
beer;9;18478827,16608155,17010141,=
beforeaft;1;17135175,=
began;6;918956710,19176630,918655554,112132251,720022787,=
begin;16;818727692,719241724,418074473,420371661,519763036,19339983,517268413,519447164,918817878,19333680,20089194,519420716,418669293,16923673,=
begun;3;61835194,68333035,12638636,=
behalf;1;112148684,=
behav;3;814738171,118680557,=
behavior;96;17889297,919271241,715806508,17986708,217571056,12658120,519447164,419878924,419962370,218828806,12380849,519347942,518522621,12033698,19446963,916421891,120183605,117539228,419220706,919578991,418541906,19340677,712227291,416887153,19581057,112598553,19213717,219345571,420021565,218996923,320087341,420534995,119559780,15700515,17286347,15482044,22944140,517667849,620189984,19115770,19115768,420460654,19118400,320394748,19453132,420123619,115493390,814738171,419266184,18657129,519641487,419120131,519660544,420184944,420021365,17458422,28853830,620196488,=
behaviormyxoid;1;420534995,=
behaviorpsoriasi;1;519660544,=
behaviour;14;18201015,20102672,620178658,418574612,418804304,12915517,15943643,219164089,19303868,419912476,19370376,=
behind;2;20057337,19421988,=
belgian;6;719072028,519452183,620457961,=
belief;24;16320441,12713200,17176180,19118400,12033698,19115765,17458419,15063919,19581057,17286347,12380849,18339113,=
believ;14;519614904,319917393,89461110,417440230,15077839,219348159,715130066,19176630,26824079,919681610,320385092,419958326,18557829,519483081,=
belong;16;320059376,219834749,19625420,20079672,82134889,917624668,19734688,918652339,519035453,62458093,519393216,517892040,919309459,19605714,314646108,919093431,=
benazepril;1;917900838,=
benchmark;1;519572624,=
bend;4;319966224,82582484,=
beneath;1;62010049,=
benedicta;1;519720797,=
benedictobject;1;519720797,=
benefici;51;519513974,19301095,67709451,420351116,418074473,519913851,519584895,519614897,918622730,519157821,517016414,517227589,519035453,219963209,67604433,61670970,517086218,519775712,17010141,517148657,20102672,519271319,520097509,517613244,16608155,320108211,517284733,19339983,517268413,812566978,518097614,812022036,18478827,16736076,517059813,519723085,118840621,610423320,420184944,517546469,16988095,519326346,217021585,18339113,19251930,=
benefit;53;217571056,715482089,219351582,12380849,718389825,520331795,420041369,920069894,718708165,219154371,518522621,12033698,919653192,120008254,519525100,16923673,19115768,517898498,517622276,18557829,812185224,519666200,116350923,16269916,420026095,519720797,119779332,16311185,519234585,812566978,111885318,112598553,19233802,610302355,18159779,19042324,17719158,63314751,17458419,19603474,518689552,18028521,16988095,12133127,=
benign;25;620385912,420534995,417679462,420156622,420299300,420515577,120351462,420521756,93616006,519521986,519362851,420389113,519128968,420076912,91021362,=
bennett;1;19421988,=
bent;5;319966224,82582484,=
benzaldehyd;2;219022233,=
benzamidin;1;23323602,=
benzenesulfonyl;1;919524131,=
benznidazol;2;219426664,=
benznidazoleresist;1;219426664,=
benznidazolesuscept;1;219426664,=
benzodiazepin;1;417097811,=
benzoic;1;620132478,=
benzyl;3;920306363,219022233,=
berberin;2;119319464,=
berendsen;1;19421988,=
bergamo;1;519720797,=
beset;1;620375524,=
besid;14;520331795,219618839,19301095,19323748,620420185,519113858,620132483,20047764,519557521,82134889,519588182,27079379,69333422,=
best;34;118812052,16320441,420124107,320193044,61465774,117138418,220193044,715482088,718389825,19115763,920069894,117138410,918817878,519925929,88821022,719810418,719860592,419220706,919356776,15747224,111885318,520063889,19042324,16244684,17458422,26304940,219902949,=
beta1;1;919385185,=
beta1adrenerg;1;419329107,=
beta1ar;5;419120131,=
beta1armedi;1;419120131,=
beta1beta2;1;519643731,=
beta2;8;416473331,419219294,419120125,420065506,418641310,=
beta2adrenerg;5;320135061,418093169,419329107,=
beta2agonist;1;419219294,=
beta2ar;6;320135061,419120131,=
beta2armedi;1;419120131,=
beta2carboxy41methylethenyl3pyrrolidineacet;1;519234729,=
beta3adrenoceptor;3;419219294,417702843,=
beta70e14;2;520059533,=
beta;35;320518490,219618839,918031609,320135061,418090541,320441566,320382158,519234729,314646108,620377183,519926165,320141757,918924264,418641310,320100539,68097343,119909461,719779028,520059533,620308682,519524035,519393216,417420440,320154092,919227828,620467332,=
betaadrenerg;7;416757126,420351116,417241180,416962713,417459596,419329107,=
betaadrenoceptor;5;417241180,419120131,=
betaalanin;2;519643731,519955842,=
betaamino;1;519195660,=
betaar;2;419120131,=
betabarrel;2;518070874,=
betablock;1;417372719,=
betacatenin;1;518097614,=
betacel;3;61565635,615220193,=
betachain;1;519900509,=
betachloroalanin;1;519746945,=
betaelimin;1;320146278,=
betaend;1;22944140,=
betaendorphin;8;22944140,419913596,=
betaescinpermeabil;1;519531490,=
betafibrinogen;2;319923980,=
betafxiia;6;418090541,=
betag17;2;519900509,=
betaglobin;4;519900509,520059533,420193701,=
betaglucuronidas;1;519826919,=
betagranul;1;62010049,=
betahydrogen;1;320146278,=
betahydroxybutyr;1;620096678,=
betahydroxylas;1;416887153,=
betain;6;120108209,918404567,=
betalactam;1;519307172,=
betamethason;6;420101888,=
betanaphtylamid;1;519177909,=
betanicotinamid;1;320033434,=
betaoglycosyl;3;519924838,=
betaoxid;1;519588182,=
betasheet;1;319944703,=
betastrand;2;519374358,519581575,=
betastructur;1;219320452,=
betasynthas;1;320382158,=
betathromboglobulin;1;320229679,=
betatocopherol;2;419886753,=
betatransport;1;519955842,=
betaturn;1;519924838,=
bethesda;4;719657776,112356251,519812913,=
betillei;1;91887665,=
better;77;118812052,15063909,519513974,17889297,15834227,917609906,620193532,919224390,320209924,714515587,620084835,519795168,420092183,18557829,418378864,219609521,119180338,419931309,918924264,112598553,620172742,218947901,112132251,87551746,519592269,719675997,420029233,520010690,16988095,26304940,12133127,712426806,612792518,519614904,320518490,517122327,16524986,15700515,419387826,12699024,520065709,320394442,19115761,918686097,15376830,919309459,519560367,720229811,818423447,16538654,20023126,419878766,14756617,19403714,12638636,19500999,19620677,419943926,918222669,519660544,719411229,17458422,519195660,=
betterqu;1;519587335,=
betweengroup;1;418378864,=
betweenlaboratori;1;720229811,=
betweenpair;1;520463041,=
bevel;1;913741603,=
beverag;22;19403950,219185835,218828806,=
beyond;24;611271310,717557702,68592437,17934994,61465774,320102488,819340793,517016414,63299924,720346237,119716439,519883076,419120131,68333035,19915542,720062896,17458422,26304940,519447368,417702843,620196488,520415739,=
bfe;1;519501421,=
bfgf;2;520415739,=
bge;6;919434765,918583351,19907505,918298915,=
bht;3;810455274,=
biannual;1;519913351,=
bias;14;19574568,219966063,420029233,218782342,519321563,420088645,19457623,=
bibranch;1;83400414,=
bibullatus;2;919494030,=
bicarbon;1;220026516,=
bicompartment;1;27711446,=
bicucullin;2;416567532,=
bicuspi;1;918771242,=
bicuspid;1;116522752,=
bicuspisthre;1;918771242,=
bicycl;1;89564712,=
bicyclo310hexan;1;120183605,=
bid;4;917565873,519524035,419894255,519735078,=
bidirect;10;88475746,814738171,418234185,320394748,88623791,89804258,=
bieb;3;918629712,918222669,920129766,=
bifunct;5;219109675,219218278,320044937,26799525,=
bifurc;2;62458093,519651525,=
big;1;116035526,=
bigger;1;520010690,=
bilag;2;719860592,=
bilater;35;420124107,420157193,418647601,418090541,82353378,419915020,818540871,420041369,118981637,810385240,419912476,416473331,416802547,620235485,419894255,82905695,420378721,812022036,21451573,419943154,416765344,416567532,518802197,420391988,419374850,620147656,96231619,83312648,620196488,=
bilay;3;319948801,519827760,518155022,=
bile;2;719676002,219834749,=
biliari;5;719897339,719301204,620190699,=
bilirubin;3;918706249,219550411,=
bill;4;715867547,716175661,716205398,17333633,=
billion;2;115948493,520010690,=
binari;5;19643160,918630600,719171521,519195660,=
bind;242;218850316,419878924,20079672,419120117,320351242,519903464,320361728,420132880,320064527,320089865,419220706,319919670,320158267,320082212,519877579,220148520,119858205,320078127,519483081,320518490,119728741,520471368,519948720,416757126,22841870,218793820,519307172,519560367,320018251,20089194,219954758,519234729,620345765,320080715,219578994,320089714,320139897,320388712,519113858,19924293,219218278,119327339,519128968,519746945,417394532,519778418,21534149,19375530,118602399,26306052,219022233,919653192,620232802,19303868,519620709,519429716,82758221,420172968,620377183,20047764,219034537,320141757,519252313,219011745,719699528,519456859,417075569,219120802,219348159,320083109,82076752,320167596,119243169,518070874,26329898,26735146,919384947,28170349,20184306,21410435,520069433,320145093,719040522,520048169,320382158,420463057,320394748,520091672,420065506,220188915,519479323,319944703,320038140,519475463,419943926,219588068,220078057,320223214,320226794,420144629,118680557,=
binder;2;520065709,519884265,=
bing;1;220090911,=
bingedrink;2;418093169,218782342,=
binomi;1;519144731,=
bio;2;117099661,=
bioactiv;19;520331795,920069894,320209924,19903658,320108211,219954758,918924264,419615391,119709327,919227828,519525080,=
bioaerosol;1;112356251,=
bioassay;6;418090541,19923609,19700710,27263837,19907505,=
bioavail;9;519908203,518275619,519584895,519789362,518689552,519703361,=
biobank;1;419882499,=
biobehavior;1;418541906,=
biocatalys;1;220204218,=
biocatalyst;7;219109675,220204218,519694805,218853207,219437978,=
biocatalyt;2;219109675,=
biochem;54;320518490,420157193,319966224,320138257,119788068,120201378,517542608,120351462,219351582,720108773,517016414,119172437,917900838,420041369,219233665,118665218,620202083,320105026,219184326,919309459,320018767,314646108,219550411,120347569,218848532,918956710,919578991,120029956,416802547,418574612,417002930,420123619,320228794,219120802,320000380,320388712,519475463,320154092,118600555,719382301,26304940,26735146,620467332,=
biochemiluminesc;1;920209962,=
biochemistri;7;319928949,519883076,719331658,918433541,519746945,518155022,320080715,=
biocompat;2;219110411,519295036,=
biocomput;3;219351582,=
bioconvers;6;519705180,219401227,219160843,519157821,218853207,=
biodclass;1;320064527,=
bioelectrocatalysi;3;219437978,=
bioelectron;3;219351582,=
bioenerget;6;319947384,320095400,=
bioenergeticsth;1;319947384,=
biofertil;1;519420716,=
biofilm;7;116913366,520207156,112356251,=
biofuel;7;219351582,219437978,=
biogen;2;419907763,517892040,=
biogenesi;1;20089194,=
biogeochem;1;419907763,=
bioherbicid;1;519420716,=
biohydrogen;7;519109277,=
bioimped;1;519475463,=
bioinformat;4;319948801,119319464,918590199,320044937,=
biol;4;320518490,320121703,19643160,119728741,=
biolog;66;19301095,420133384,19574568,420371661,19423917,19518060,219332052,620094844,519755440,519157821,320007455,913959863,419120117,920069894,320394442,416645894,88821022,517892040,519908203,119928691,519423917,320018251,119237250,19303868,719107779,620124201,418541906,319928949,519705180,418574612,520091672,219034537,517134970,520204202,812566978,219348159,218929533,918652339,38972577,320142119,320375022,96240331,519877579,119218659,320154092,719614623,420021365,417969877,=
bioluminesc;9;519429716,320059377,320035616,320105026,=
biomark;31;418541906,620117845,620118741,520463041,719567622,518275619,119720619,519144731,519755440,620544912,218782342,418695514,720012869,620308682,519269799,119442822,19603474,517546469,620406759,720374383,=
biomass;7;919232430,519420716,=
biomassderiv;1;219128188,=
biomimet;1;219437773,=
biomolecul;1;219924753,=
biopal;1;817478619,=
biophi;1;320518490,=
biophys;1;519193005,=
bioplex2200;8;719928490,=
bioplex;1;720438730,=
biopolymer;1;519295036,=
biopsi;57;420156622,719270487,519747250,519851060,519934966,420521756,119341200,520230992,720503137,610752754,519362851,718789071,718942022,720009397,720374383,119901882,519999130,519926165,419894255,718843953,420515577,119277111,718692602,519662485,115493390,69810502,519824459,119762195,719332626,119218659,519357967,120029210,520010496,=
biopsiesin;1;519662485,=
biorad;6;719411782,720438730,=
bioreduct;4;219109675,219578994,218853207,=
bioremedi;2;919232430,918640604,=
biosens;2;219345571,=
biosensor;17;219345571,320394442,219110411,319940166,118774942,320158267,=
biosensorson;1;219345571,=
biospec;1;518802197,=
biosynthes;1;518936216,=
biosynthesi;35;519648025,88019774,520043997,420172968,519557521,518993032,319919670,320108211,420123619,319947384,519748470,420117671,118602399,520401589,416645894,23562867,220141418,518936216,918583351,88277978,419931358,720380108,517275274,520052993,=
biosynthesisprior;1;518993032,=
biosynthet;10;517284757,219233665,518936216,519557521,319919670,219609521,420123619,=
biotechnolog;6;218929533,219275155,219444390,115948493,218817191,=
biotechnologyderiv;3;219275155,=
bioterror;3;115520240,=
biotic;2;920112863,519826919,=
biotin;1;38972577,=
biotinyl;2;519165720,=
biotransform;2;219198751,=
bipapmaskventil;1;620151350,=
bipapventil;2;620151350,=
bipartisan;1;712626936,=
bipartit;1;19924293,=
bipectinata;1;218780749,=
biphas;2;419329107,520415739,=
biphenyl;2;719856712,219198751,=
biphenylsth;1;219198751,=
bird;8;19439631,320181853,19903958,19923609,19700710,20308399,=
birth;21;81682351,420157193,419276635,810694346,420029233,19339983,87843046,718729292,420101888,20057337,19602583,89059059,=
birthweight;5;818060944,=
bisexu;1;19187818,=
bisphosphon;3;119047674,=
bisphosphonateassoci;1;119047674,=
bisulcatus;2;919570557,919309459,=
bival;1;219034537,=
bivari;2;16320441,17149528,=
biweek;1;810694346,=
bka;2;320226794,=
bl21de3;1;219082766,=
black;2;19846668,917883032,=
blackfin;2;219198751,=
bladder1;1;21797318,=
bladder1th;1;22453174,=
bladder;52;22453174,519925756,519999130,217571056,519671025,519921749,22986486,519819538,520128809,519662485,23020336,28054883,23323602,23922622,26316581,519362851,519913351,23920247,22430346,26799525,217021585,118608782,=
bladderth;1;23920247,=
bladdervasopressin;1;28023324,=
blade;3;917492492,917883032,=
blakeney;1;715365331,=
blameless;1;17644932,=
blandaltman;1;420088645,=
blank;3;917565873,920149818,519705180,=
blast;4;219082766,94237918,62458093,19734688,=
blastlik;1;218848532,=
blastocyst;2;519587335,=
bleach;2;519802891,=
blebbistatin;3;320351242,=
bleed;21;320000883,519568181,26335414,718843953,519660544,319943882,810081319,=
blend;20;520065709,19395509,19403950,720022787,517898501,=
blight;2;917492492,917883032,=
blind;9;520166163,518460483,719657776,518391475,219963209,520166166,810694346,519193660,=
blindend;1;89655790,=
blister;2;26316581,719298776,=
blm;9;320028084,119327339,=
block;65;119018008,89353554,420351116,620132478,517542608,720503137,319948801,519531490,519903464,620232802,69521210,219109675,19439631,517134970,419931309,420117671,22440315,520332332,320100539,19643160,919653348,19213712,320087341,119858205,19762834,19301095,416962713,519555249,418090541,416612252,19625700,416757126,21647518,19523452,82922411,420463057,320080715,519374358,119861313,519557521,518155022,417459596,320139897,219128188,419120143,519203467,418093714,419913596,520052993,19251930,=
blockad;23;918406589,416473331,88655258,417241180,420219855,119319464,611301194,615548965,519903464,810716292,416567532,419931309,=
blockag;1;611301194,=
blocker;17;918406589,416473331,320000883,417448453,418647601,620132478,420038752,27158228,417372719,88655258,21647518,620383809,419913596,23920247,=
blood;604;88019774,89353554,720003822,720009966,416777938,219014920,611271271,82353378,320452885,219193628,419917065,519648502,810528349,61835194,517008073,219205389,719279359,82060997,519675101,83400414,812406343,87653653,88543081,89408869,719779028,27007402,118840621,20059915,120184085,810070133,612792518,118705490,88549636,22894873,119652199,8752841,88945920,119172437,419663191,88821022,518391475,119928691,88899861,517275274,818423447,23841034,118652275,22264624,517613244,719524489,520404340,82544282,520059533,19244369,68489312,418004127,219182438,417597596,417420440,419913596,217021585,88736714,918655554,88736713,817585214,320067476,918706249,88768966,19375530,417097811,917900838,63299924,918817878,89620933,119166862,615548965,88277978,417889905,620232802,119459774,89493495,419923365,82758221,219164089,419329107,82905695,89750007,420193701,320085435,19528600,82076752,518951003,520100277,89655790,23716831,81977433,88942579,62650116,418090541,219332052,62952712,919211520,918622730,417372719,320380360,88655258,82260532,320062919,81330188,89321863,810192543,87573987,616297056,82618928,88631208,519452183,519666200,19692493,89050026,620348957,620137488,320063989,811134655,19282369,616042064,22727094,89605562,61750080,19500999,519802891,419928051,817142338,118794722,21329852,416636975,19545553,219618839,917565873,917609906,815291293,419120125,815376286,417440230,20079672,87560758,87560759,118665218,612457363,320209924,810385240,620406759,88475746,419261400,119694340,119179314,89493116,918924264,519321563,419913782,810898284,519491530,519011281,87658109,27158228,419387826,816878079,519367077,416757126,519269799,418000306,82922411,320135752,918029798,94447358,220041794,817478619,517268413,420038752,417026994,118723708,817763279,419201422,120085598,811103520,89564712,119039079,418074473,19403950,215772501,220026516,816020264,218782342,818540871,720503137,520217236,89721025,82801013,517697863,320125064,520153251,19717769,519720797,320108211,517284733,119879309,418165573,211538736,420117671,219348159,119709327,418307392,88829179,720298335,419502771,518075218,519628108,817081605,219013301,420204721,89733346,26812452,26735146,23714004,320218792,519568181,420480722,417269532,81938724,88514703,810971547,616904981,89129601,119914228,219166918,87843046,517898500,517898501,319943882,517898498,319968974,119629564,612544867,418588946,219710201,19966165,88623791,19339983,83288349,611579288,719593224,19966174,87190237,88226482,519475463,718727460,718785312,17458422,=
bloodborn;4;112785491,=
bloodbrain;4;520170117,21410435,620138122,=
bloodcerebrospin;1;27072518,=
bloodderiv;1;319917393,=
bloodi;1;118981637,=
bloodpressur;1;87560759,=
blot;37;919434765,918031609,119229593,720003822,520069433,28391097,918630600,919112898,519157821,719657776,417889905,918298915,19738034,918956710,119861313,416691441,320108211,517134970,519714641,919385185,620170712,518097614,620097285,919429375,919653348,519524035,219586851,918841778,720380108,219426664,120029210,=
blue;13;87529927,520230992,520059533,519725737,519999130,119879309,112403546,519357967,519795168,519714641,320226794,220188915,=
blueviolet;1;519618861,=
blunt;11;418684212,420219855,26951096,22894873,519720797,120147632,417977474,418641310,417940215,417097811,418378864,=
blymphocyt;1;119928691,=
bmbase;1;69039923,=
bmc;54;612792518,69311715,69583862,62256160,615385800,68525533,68843586,61549842,68333035,611045634,68661178,62031261,=
bmcinduc;1;611045634,=
bmcinfus;1;611045634,=
bmcs;3;615385800,=
bmderiv;1;620117176,=
bmfr3;5;61835194,=
bmfr3infus;1;61835194,=
bmfr3treat;2;61835194,=
bmi;11;719279359,519452183,416473331,719779028,519733160,420480722,519558269,=
bminduc;1;69039923,=
bminfus;1;69500619,=
bmode;1;519234585,=
bmp;2;420133384,=
bmpdepend;3;420133384,=
bmps;2;420133384,=
bms180048;1;89050026,=
bms181885;7;89721025,=
bms188185;1;89721025,=
bmt;4;69728927,20049071,=
bmy7378;3;810716292,=
bnk;2;418090541,=
bnpage;1;220188915,=
bnpagelaicpm;1;220188915,=
board;9;112521060,114664214,116687632,716443965,118756717,819340793,=
boardcertifi;2;112521060,=
bodi;142;19602603,917565873,420133384,720003822,815291293,519913851,918226482,215772501,519558269,82134889,419957892,517016414,917900838,517892040,82801013,519328622,420132880,620448480,419912476,517697863,417176640,419615391,20049071,417535996,82060997,620055380,419691814,19155585,83400414,812406343,620129626,15387206,420090023,95609729,419955259,519628108,23716831,69728927,219013301,19603474,620383809,519651525,26735146,517217386,519011281,19762834,818727692,28170349,19301095,26360918,26097738,418647601,81938724,420146381,83359295,27158228,520077492,320442322,27079379,519295036,912025102,519733160,19115761,519618861,19523452,919403285,420144979,19115770,517898501,22430346,89788551,24027571,517623225,419303963,517613244,420026095,616042064,611579288,519234585,112785491,519109277,518657178,520059533,19706206,918841778,919427771,219182438,620116097,811103520,119237091,518689552,519357967,420184944,219426664,26391788,83312648,=
bodili;3;320351242,417420440,620514929,=
bohemin;2;118673302,=
boiss;1;918804824,=
bolster;1;19446963,=
bolus;6;83421514,19706206,420219855,810385240,418090541,=
bombyx;1;519569641,=
bon;1;119047674,=
bond;59;20184306,119728741,519778418,620184893,519734890,519569641,519624237,517892040,520048169,620189984,620232802,519620709,519429716,519542229,520232870,620377183,519572624,19403714,519714641,320228794,519479323,319944703,520332332,519113858,519393216,519883076,519128968,320154092,119243169,518070874,519651525,219146995,12133127,519581575,519651526,=
bondc;3;20092318,=
